reach_id,n_gauges,upstream_gauge_id,onreach_gauge_id,downstream_gauge_id,max_span_km,river_name,lat,lon,fimbench_id,fimbench_tier,n_fimbench,fimbench_huc8,up_dist_km,dn_dist_km,all_gauge_ids,swot_obs,mean_width_m,iris_slope_m_per_m,iris_slope_source,hand_runnable,has_iris,full_stack
74270100041,0,,,,0.0,Mississippi River,37.00641,-89.29035,Tier_3/S1A_20170504T23553_891934W365313N/S1A_9_6m_20170504T23553_891934W365313N_BM;Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,2,05140206;07140105;07140107;07140108;08010100;08010201;08010202;08010300;08020204;05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,786.5,5.900057475136806e-05,1_iris_v2.6,True,True,True
74270100051,0,,,,0.0,Mississippi River,37.08695,-89.38715,Tier_3/S1A_20170504T23553_891934W365313N/S1A_9_6m_20170504T23553_891934W365313N_BM;Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,2,05140206;07140105;07140107;07140108;08010100;08010201;08010202;08010300;08020204;05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,764.5,0.0001112372708139,1_iris_v2.6,True,True,True
74270400061,0,,,,0.0,Big Muddy River,37.78331,-89.26674,Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,1,05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,90.0,5.0758504574054486e-05,1_iris_v2.6,True,True,True
74270400071,0,,,,0.0,Big Muddy River,37.80674,-89.20089,Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,1,05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,101.0,2.9915803302847452e-05,1_iris_v2.6,True,True,True
74270400081,0,,,,0.0,Big Muddy River,37.83011,-89.12055,Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,1,05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,99.0,4.591410544654135e-05,1_iris_v2.6,True,True,True
74270500041,0,,,,0.0,Mississippi River,37.84557,-89.73751,Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,1,05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,766.0,7.248123446015433e-05,1_iris_v2.6,True,True,True
74270500051,0,,,,0.0,Mississippi River,37.91942,-89.86207,Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,1,05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,658.0,9.47704607564335e-05,1_iris_v2.6,True,True,True
74282100131,0,,,,0.0,Illinois River,39.97418,-90.51382,Tier_1/AI_20160104_902358W395729N/AI_0_4m_20160104T1_902358W395729N_BM,Tier_1,1,07130003;07130008;07130011,,,,2,257.0,5.1048275723600306e-05,1_iris_v2.6,True,True,True
74287400031,0,,,,0.0,Wisconsin River,43.13182,-90.73905,Tier_3/S1A_20190530T23573_910244W431326N/S1A_9_0m_20190530T23573_910244W431326N_BM,Tier_3,1,07060001;07060002;07070005;07070006,,,,2,214.0,0.0002046949241673,1_iris_v2.6,True,True,True
74291900041,0,,,,0.0,Missouri River,39.24578,-93.35647,Tier_3/S1A_20190716T00124_933633W391434N/S1A_8_8m_20190716T00124_933633W391434N_BM,Tier_3,1,10300101,,,,2,354.0,0.000180724727392,1_iris_v2.6,True,True,True
74291900051,0,,,,0.0,Missouri River,39.26761,-93.43893,Tier_3/S1A_20190716T00124_933633W391434N/S1A_8_8m_20190716T00124_933633W391434N_BM,Tier_3,1,10300101,,,,2,360.0,0.0001754198112265,1_iris_v2.6,True,True,True
74295200141,0,,,,0.0,Big Sioux River,43.2357,-96.5496,Tier_2/PSS_20240624T164337_962932W431356N/PSS_3_2m_20240624T164337_962932W431356N_BM;Tier_2/PSS_20240624T164337_963354W431528N/PSS_3_2m_20240624T164337_963354W431528N_BM,Tier_2,2,10170203,,,,2,42.0,0.0005546562212649,2_sword_v16,True,True,True
74298600271,0,,,,0.0,,45.26636,-110.85532,HWM/HWM_20220610_20220615_1104046W452913N/HWM_10_0m_20220610_20220615_1104046W452913N_BM,HWM,1,10070002,,,,2,96.0,0.0014748277190954,1_iris_v2.6,True,True,True
75120400101,0,,,,0.0,Neches River,30.41058,-94.10849,HWM/HWM_20170817_20170901_940714W300838N/HWM_10_0m_20170817_20170901_940714W300838N_BM,HWM,1,08080205;08080206;12010005;12020003;12020006;12020007;12030203;12040201;12040202,,,,2,63.0,0.0002496142376143,1_iris_v3.3,True,True,True
75120400131,0,,,,0.0,Neches River,30.67733,-94.08969,HWM/HWM_20170817_20170901_940714W300838N/HWM_10_0m_20170817_20170901_940714W300838N_BM,HWM,1,08080205;08080206;12010005;12020003;12020006;12020007;12030203;12040201;12040202,,,,2,84.0,7.563117792511561e-05,1_iris_v3.3,True,True,True
75120400141,0,,,,0.0,Neches River,30.71642,-94.12981,HWM/HWM_20170817_20170901_940714W300838N/HWM_10_0m_20170817_20170901_940714W300838N_BM,HWM,1,08080205;08080206;12010005;12020003;12020006;12020007;12030203;12040201;12040202,,,,2,94.0,8.328333884107145e-05,1_iris_v3.3,True,True,True
75120400151,0,,,,0.0,Neches River,30.77774,-94.14068,HWM/HWM_20170817_20170901_940714W300838N/HWM_10_0m_20170817_20170901_940714W300838N_BM,HWM,1,08080205;08080206;12010005;12020003;12020006;12020007;12030203;12040201;12040202,,,,2,90.0,0.000116488019838,1_iris_v3.3,True,True,True
75120500101,0,,,,0.0,Sabine River,30.36417,-93.75721,HWM/HWM_20170817_20170901_940714W300838N/HWM_10_0m_20170817_20170901_940714W300838N_BM,HWM,1,08080205;08080206;12010005;12020003;12020006;12020007;12030203;12040201;12040202,,,,2,65.0,0.0001366396081241,1_iris_v2.6,True,True,True
75181000311,0,,,,0.0,Colorado River,29.89035,-96.8349,Tier_3/S1A_20170829T00264_965148W295324N/S1A_9_4m_20170829T00264_965148W295324N_BM,Tier_3,1,12090301;12100102,,,,2,45.0,4.8991787859267144e-05,1_iris_v2.6,True,True,True
71226700081,0,,,,0.0,Red River Of The North,47.42864,-96.85728,Tier_1/AI_20110412_965145W472341N/AI_0_5m_20110412_965145W472341N_BM,Tier_1,1,09020107;09020108;09020109;09020301,,,,1,63.0,0.0001061989809676,1_iris_v2.6,True,True,True
73216000181,0,,,,0.0,Neuse River,35.396,-78.27793,HWM/HWM_20180831_20180918_782136W352113N/HWM_10_0m_20180831_20180918_782136W352113N_BM,HWM,1,03020201,,,,1,42.0,0.0002382840771077,1_iris_v3.3,True,True,True
73216000191,0,,,,0.0,Neuse River,35.42893,-78.33446,HWM/HWM_20180831_20180918_782136W352113N/HWM_10_0m_20180831_20180918_782136W352113N_BM;HWM/HWM_20160928_20161009_782214W352953N/HWM_10_0m_20160928_20161009_782214W352953N_BM,HWM,2,03020201,,,,1,42.0,0.0001960554894114,1_iris_v3.3,True,True,True
73216000201,0,,,,0.0,Neuse River,35.48491,-78.36675,HWM/HWM_20180831_20180918_782136W352113N/HWM_10_0m_20180831_20180918_782136W352113N_BM;HWM/HWM_20160928_20161009_782214W352953N/HWM_10_0m_20160928_20161009_782214W352953N_BM,HWM,2,03020201,,,,1,42.0,0.0002033865143631,1_iris_v3.3,True,True,True
73220100061,0,,,,0.0,Great Pee Dee River,33.61078,-79.15219,HWM/HWM_20180831_20180918_785518W334219N/HWM_10_0m_20180831_20180918_785518W334219N_BM,HWM,1,03040206;03040207;03040208,,,,1,108.0,1.8196030924431384e-05,1_iris_v3.3,True,True,True
73220300041,0,,,,0.0,Great Pee Dee River,33.65927,-79.14139,HWM/HWM_20180831_20180918_785518W334219N/HWM_10_0m_20180831_20180918_785518W334219N_BM,HWM,1,03040206;03040207;03040208,,,,1,59.0,4.0628435686961576e-19,2_sword_v17b,True,True,True
73220300011,0,,,,0.0,Great Pee Dee River,33.66063,-79.15193,HWM/HWM_20180831_20180918_785518W334219N/HWM_10_0m_20180831_20180918_785518W334219N_BM,HWM,1,03040206;03040207;03040208,,,,1,155.0,6.450840519892515e-05,1_iris_v3.3,True,True,True
73220300021,0,,,,0.0,Great Pee Dee River,33.666,-79.14435,HWM/HWM_20180831_20180918_785518W334219N/HWM_10_0m_20180831_20180918_785518W334219N_BM,HWM,1,03040206;03040207;03040208,,,,1,155.0,0.0003477482154288,2_sword_v17b,True,True,True
73220300031,0,,,,0.0,Waccamaw River,33.62794,-79.12441,HWM/HWM_20180831_20180918_785518W334219N/HWM_10_0m_20180831_20180918_785518W334219N_BM,HWM,1,03040206;03040207;03040208,,,,1,92.0,3.154713992465685e-05,1_iris_v3.3,True,True,True
74259000121,0,,,,0.0,Mississippi River,36.50732,-89.42366,Tier_3/S1A_20170504T23553_891934W365313N/S1A_9_6m_20170504T23553_891934W365313N_BM,Tier_3,1,05140206;07140105;07140107;07140108;08010100;08010201;08010202;08010300;08020204,,,,1,1410.0,8.76931236747057e-05,1_iris_v2.6,True,True,True
74287300251,0,,,,0.0,Mississippi River,42.93836,-91.1461,Tier_3/S1A_20190530T23573_910244W431326N/S1A_9_0m_20190530T23573_910244W431326N_BM,Tier_3,1,07060001;07060002;07070005;07070006,,,,1,694.0,0.0002873155696608,1_iris_v2.6,True,True,True
74293800011,0,,,,0.0,Nishnabotna River,40.52003,-95.66506,Tier_3/S1A_20190529T00130_952601W402014N/S1A_9_5m_20190529T00130_952601W402014N_BM,Tier_3,1,10240001;10240002;10240003;10240004;10240005;10240006;10240008;10240010,,,,1,48.0,0.0001757291475734,1_iris_v2.6,True,True,True
74293900041,0,,,,0.0,Missouri River,40.7039,-95.84903,Tier_3/S1A_20190529T00130_952601W402014N/S1A_9_5m_20190529T00130_952601W402014N_BM,Tier_3,1,10240001;10240002;10240003;10240004;10240005;10240006;10240008;10240010,,,,1,218.0,0.0001938251650302,1_iris_v2.6,True,True,True
74241300071,0,,,,0.0,Arkansas River,34.19278,-91.78386,Tier_1/AI_20160103_915444W341929N/AI_0_4m_20160103T2_915444W341929N_BM,Tier_1,1,08020401;08040205;11110207,,,,3,474.0,,,False,False,False
74287500481,0,,,,0.0,Mississippi River,43.46603,-91.29701,Tier_3/S1A_20190530T23573_910244W431326N/S1A_9_0m_20190530T23573_910244W431326N_BM,Tier_3,1,07060001;07060002;07070005;07070006,,,,3,60.0,,,False,False,False
74295100261,0,,,,0.0,Little Sioux River,42.42846,-95.84338,Tier_2/PSS_20240624T163331_954941W422709N/PSS_3_0m_20240624T163331_954941W422709N_BM;Tier_2/PSS_20240623T172400_954756W423023N/PSS_3_0m_20240623T172400_954756W423023N_BM,Tier_2,2,10230003,,,,3,48.0,,,False,False,False
74295100271,0,,,,0.0,Little Sioux River,42.52227,-95.75663,Tier_2/PSS_20240624T163331_954941W422709N/PSS_3_0m_20240624T163331_954941W422709N_BM;Tier_2/PSS_20240623T172400_954756W423023N/PSS_3_0m_20240623T172400_954756W423023N_BM,Tier_2,2,10230003,,,,3,42.0,,,False,False,False
74295100281,0,,,,0.0,Little Sioux River,42.59533,-95.69746,Tier_2/PSS_20240623T172400_954756W423023N/PSS_3_0m_20240623T172400_954756W423023N_BM,Tier_2,1,10230003,,,,3,42.0,,,False,False,False
75120500131,0,,,,0.0,Sabine River,30.55889,-93.72756,HWM/HWM_20170817_20170901_940714W300838N/HWM_10_0m_20170817_20170901_940714W300838N_BM;HWM/HWM_20170817_20170901_933659W304031N/HWM_10_0m_20170817_20170901_933659W304031N_BM,HWM,2,08080205;08080206;12010005;12020003;12020006;12020007;12030203;12040201;12040202;12010005,,,,3,89.0,,,False,False,False
73216000131,0,,,,0.0,Neuse River,35.37222,-78.03126,Tier_2/PSS_20161014T150759_780013W352043N/PSS_3_1m_20161014T150759_780013W352043N_BM;HWM/HWM_20160928_20161009_780051W352232N/HWM_10_0m_20160928_20161009_780051W352232N_BM,Tier_2;HWM,2,03020201;03020202,,,,2,60.0,,,False,False,False
73220100041,0,,,,0.0,Great Pee Dee River,33.46914,-79.16466,HWM/HWM_20180831_20180918_785518W334219N/HWM_10_0m_20180831_20180918_785518W334219N_BM,HWM,1,03040206;03040207;03040208,,,,2,360.4,,,False,False,False
74222700131,0,,,,0.0,Ouachita River,32.42488,-92.13226,HWM/HWM_20160308_20160313_920434W322919N/HWM_10_0m_20160308_20160313_920434W322919N_BM,HWM,1,08040202;08040206;08040207;08050001,,,,2,148.0,,,False,False,False
74241500011,0,,,,0.0,Arkansas River,35.0334,-92.56246,Tier_1/AI_20160103_923809W350109N/AI_0_4m_20160103_923809W350109N_BM,Tier_1,1,11110203;11110205;11110206;11110207,,,,2,345.0,,,False,False,False
74241500031,0,,,,0.0,Arkansas River,35.0871,-92.6099,Tier_1/AI_20160103_923809W350109N/AI_0_4m_20160103_923809W350109N_BM,Tier_1,1,11110203;11110205;11110206;11110207,,,,2,422.0,,,False,False,False
74270300021,0,,,,0.0,Mississippi River,37.49787,-89.48707,Tier_3/S1A_20190530T23555_892649W371820N/S1A_9_7m_20190530T23555_892649W371820N_BM,Tier_3,1,05140206;07140105;07140106;07140107;07140108;08010100;08010201;08010300;08020204,,,,2,706.0,,,False,False,False
74282300011,0,,,,0.0,Illinois River,40.05529,-90.42846,Tier_1/AI_20160104_902358W395729N/AI_0_4m_20160104T1_902358W395729N_BM,Tier_1,1,07130003;07130008;07130011,,,,2,237.0,,,False,False,False
74282300021,0,,,,0.0,Illinois River,40.13851,-90.32692,Tier_1/AI_20160104_902358W395729N/AI_0_4m_20160104T1_902358W395729N_BM,Tier_1,1,07130003;07130008;07130011,,,,2,170.0,,,False,False,False
75120500141,0,,,,0.0,Sabine River,30.60095,-93.6844,HWM/HWM_20170817_20170901_940714W300838N/HWM_10_0m_20170817_20170901_940714W300838N_BM;HWM/HWM_20170817_20170901_933659W304031N/HWM_10_0m_20170817_20170901_933659W304031N_BM,HWM,2,08080205;08080206;12010005;12020003;12020006;12020007;12030203;12040201;12040202;12010005,,,,2,94.0,,,False,False,False
73220100031,0,,,,0.0,Great Pee Dee River,33.46494,-79.16414,HWM/HWM_20180831_20180918_785518W334219N/HWM_10_0m_20180831_20180918_785518W334219N_BM,HWM,1,03040206;03040207;03040208,,,,1,364.6,,,False,False,False
